headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
than,conjunction,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,than,"《比較級の後に用いて》…よりも,に比べて  / 《関係代名詞的に用いて》…よりも",,"《比較級の後に用いて》…よりも,に比べて  / 《関係代名詞的に用いて》…よりも",/ðæn/,42975,She is taller than her sister.,彼女は妹よりも背が高い。,3005629
than,preposition,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,than,"《比較級の後に用いて》…より, ...に比べて",,"《比較級の後に用いて》…より, ...に比べて",/ðæn/,3208124,She is taller than her sister.,彼女は妹より背が高い。,3008667
thank,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,thank,"(…のことで)〈人〉‘に'感謝する,礼を言う《+名+for+名(doing)》",,"(…のことで)〈人〉‘に'感謝する,礼を言う《+名+for+名(doing)》",/θæŋk/,42978,I thanked her for her help.,彼女の助けに感謝した。,1623865
thanks,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,thanks,"ありがとう / (…に対する)感謝の言葉(気持ち)《+for+名〈物・事〉,+to+名〈人〉》",,"ありがとう / (…に対する)感謝の言葉(気持ち)《+for+名〈物・事〉,+to+名〈人〉》",/θæŋks/,42982,I want to express my thanks to you.,あなたに感謝の気持ちを表したいと思います。,1623866
that,conjunction,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,that,"《名詞節を導いて》…ということ / 《it is(was)…that…の強調構文に用いられて》…のは… / 《原因・理由・判断の根拠を表す節》…だから,とは,の故に / 《目的・意図を表す節》…するように,するために / 《so(such)と相関して結果を表す節》(とても)…なので,…の結果 / 《範囲・制限を表す節》…する限りでは([[so far as]]) / 《願望・感情を表す節を導いて》《文》…であればよいのだか, …とは驚いた",,"《名詞節を導いて》…ということ / 《it is(was)…that…の強調構文に用いられて》…のは… / 《原因・理由・判断の根拠を表す節》…だから,とは,の故に / 《目的・意図を表す節》…するように,するために / 《so(such)と相関して結果を表す節》(とても)…なので,…の結果 / 《範囲・制限を表す節》…する限りでは([[so far as]]) / 《願望・感情を表す節を導いて》《文》…であればよいのだか, …とは驚いた",/ðæt/,3208127,I understand that you are busy.,あなたが忙しいのはわかります。,1623391
that,determiner,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,that,"あの...,その... / 《this と対照的・相関的に用い,二つのもののうち遠いほうを指して》あの...,その...,あっちの... / 《関係詞の先行詞の前に付いて》(…する)あの",,"あの...,その... / 《this と対照的・相関的に用い,二つのもののうち遠いほうを指して》あの...,その...,あっちの... / 《関係詞の先行詞の前に付いて》(…する)あの",/ðæt/,3208125,I like that idea.,そのアイデアが好きです。,1623388
that,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,that,"《人・物・事・時などを指して,あるいは述べたこと全体を受けて》あれ,それ,あの(その)こと(人,物,時)  / 《前に述べた語・句・節を繰り返すことを避けて》(…の)それ  / 《後に述べる語・句・節を指して》  / 《this と対照させて二つのもののうち遠いほうを指して》あれ,そちら,あちら;(this の後者に対して)前者  / 《関係代名詞 which の先行詞に用いて》(…するところの)もの,こと",,"《人・物・事・時などを指して,あるいは述べたこと全体を受けて》あれ,それ,あの(その)こと(人,物,時)  / 《前に述べた語・句・節を繰り返すことを避けて》(…の)それ  / 《後に述べる語・句・節を指して》  / 《this と対照させて二つのもののうち遠いほうを指して》あれ,そちら,あちら;(this の後者に対して)前者  / 《関係代名詞 which の先行詞に用いて》(…するところの)もの,こと",/ðæt/,42985,I'm not sure if I can do that.,それはできるかどうかあやふやです。,1623392
the,determiner,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,the,"《前述の名詞または文脈でそれと分かる名詞に付けて》『その』,あの,名の / 《唯一の事物に付けて》 / 《方角・自然現象に付けて》 / 《用具・楽器・特定の病気などに付けて》 / 《修飾吾[句]を伴う名詞に付けて》 / 《単数普通名詞に付けて》(1)《種族全体》…『というもの』 / 《複数名詞または集合名詞に付けて》 / 《単位》『…につき;…単位[で]』 / 《身体の一部に付けて,所有格に...",,"《前述の名詞または文脈でそれと分かる名詞に付けて》『その』,あの,名の / 《唯一の事物に付けて》 / 《方角・自然現象に付けて》 / 《用具・楽器・特定の病気などに付けて》 / 《修飾吾[句]を伴う名詞に付けて》 / 《単数普通名詞に付けて》(1)《種族全体》…『というもの』 / 《複数名詞または集合名詞に付けて》 / 《単位》『…につき;…単位[で]』 / 《身体の一部に付けて,所有格に...",/ðə/,42992,The game is over.,ゲームは終わりました。,1623867
theater/theatre,noun,"CoreInventory_1: Things in the town, shops and shopping

CoreInventory 2: 

Threshold: Free time, entertainment",,theater,"〈C〉劇場, 映画館 / 《the》劇, 演劇 / (事件・活動の)現場,舞台",,"〈C〉劇場, 映画館 / 《the》劇, 演劇 / (事件・活動の)現場,舞台",/ˈθiːtər/,42995,I love going to the theater to watch plays.,私は劇場に行って演劇を観るのが大好きです。,3005639
their,determiner,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,their,"彼らの, 彼女らの, それらの",,"彼らの, 彼女らの, それらの",/ðɛər/,43010,Their house is very big.,彼らの家はとても大きいです。,1623868
them,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,them,"彼らを, 彼女らを, それらを, それらに",,"彼らを, 彼女らを, それらを, それらに",/ðɛm/,43015,Let them come in.,彼らを入らせなさい。,21743
then,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,then,"その時,あの時,そのころ  / (時間・場所・順番などが)それから,その次に,隣に,その[すぐ]後で  / その上,それに  / 《通例文頭または文尾において》それでは,それなら,その結果  / その時の,当時の  / その時",,"その時,あの時,そのころ  / (時間・場所・順番などが)それから,その次に,隣に,その[すぐ]後で  / その上,それに  / 《通例文頭または文尾において》それでは,それなら,その結果  / その時の,当時の  / その時",/ðɛn/,43022,I'll do my homework now and then I'll go out.,今宿題をやって、そして外出します。,1623870
there,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,there,"そこで(に,へ) / その時に / その点で / 《文頭に置いて》そら,あれ / 《その場にいる人に》そこの人 / 《名詞の後に用いて》そこの,あそこの / 《~ is, are ...》…がある",,"そこで(に,へ) / その時に / その点で / 《文頭に置いて》そら,あれ / 《その場にいる人に》そこの人 / 《名詞の後に用いて》そこの,あそこの / 《~ is, are ...》…がある",/ðɛər/,43050,We can find the answer if we look there.,そこを見れば答えが見つかる。,1623871
these,determiner,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,these,"これらの,この,こちらの / 現在までの, 最近の / 次の, 次に述べる",,"これらの,この,こちらの / 現在までの, 最近の / 次の, 次に述べる",/ðiːz/,3208128,These books are mine.,これらの本は私のものです。,3008669
these,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,these,"これら,これ,こちら",,"これら,これ,こちら",/ðiz/,43094,These are the rules we must follow.,これらは我々が守らなければならないルールです。,1623393
they,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,they,"彼らは, 彼女らは, それらが, それらは / (一般に) 人々, 世間の人",,"彼らは, 彼女らは, それらが, それらは / (一般に) 人々, 世間の人",/ðeɪ/,43100,They are going to the movies tonight.,彼らは今夜映画に行く予定です。,1623872
thick,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,thick,厚い / 太い / 濃い / 密な,,厚い / 太い / 濃い / 密な,/θɪk/,43109,The thick book is difficult to carry.,厚い本は持ち運びが難しい。,1623983
thin,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,thin,"薄い  / 細い  / やせた,やつれた  / (液体・気体が)薄い,希薄な  / まばらな,密集していない  / 内容のない,見え透いた  / (音・声が)か細い  / 薄く,細く,まばらに  / …‘を'薄くする,細くする,まばらにする  / 薄くなる,細くなる,まばらになる",,"薄い  / 細い  / やせた,やつれた  / (液体・気体が)薄い,希薄な  / まばらな,密集していない  / 内容のない,見え透いた  / (音・声が)か細い  / 薄く,細く,まばらに  / …‘を'薄くする,細くする,まばらにする  / 薄くなる,細くなる,まばらになる",/θɪn/,43131,She is very thin.,彼女はとても細いです。,6535493
thing,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,thing,"〈C〉(形のある)物,物体;(生物に対しての)無生物  / 〈C〉(形のない)もの,事,事柄,でき事  / 《複数形で》事情,事態,状勢,状況  / 《複数形で》(すべての)事物,事柄  / 《通例 the~》(努力・活動などの)目的,目標  / 〈C〉衣服,衣類・《one's things》持ち物,所持品,身の回り品  / 《複数形で》道具,用具・〈C〉《親愛・哀れみ・軽べつなどの感情をこめて》人,者,やつ  / 《the~》《話》(…の)流行《+in+名》",,"〈C〉(形のある)物,物体;(生物に対しての)無生物  / 〈C〉(形のない)もの,事,事柄,でき事  / 《複数形で》事情,事態,状勢,状況  / 《複数形で》(すべての)事物,事柄  / 《通例 the~》(努力・活動などの)目的,目標  / 〈C〉衣服,衣類・《one's things》持ち物,所持品,身の回り品  / 《複数形で》道具,用具・〈C〉《親愛・哀れみ・軽べつなどの感情をこめて》人,者,やつ  / 《the~》《話》(…の)流行《+in+名》",/θɪŋ/,43134,I have a thing for you.,君に用があるんだ。,1623992
think,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,think,〈他〉を考える / ...と思う《~ that ...》 / ...を企てる / 〈自〉考える,,〈他〉を考える / ...と思う《~ that ...》 / ...を企てる / 〈自〉考える,/θɪŋk/,43137,I think the answer is correct.,私は答えが正しいと思う。,1623873
thirteen,number,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,thirteen,"〈C〉(数の)13;13の記号  / 〈U〉(24時間制の)13時,13分,13歳  / 《複数扱い》13人,13個  / 13の,13人の,13個の  / 《補語にのみ用いて》13歳の(で)",,"〈C〉(数の)13;13の記号  / 〈U〉(24時間制の)13時,13分,13歳  / 《複数扱い》13人,13個  / 13の,13人の,13個の  / 《補語にのみ用いて》13歳の(で)",/ˈθɜːrtiːn/,43162,There are thirteen students in the classroom.,教室には13人の生徒がいます。,3005721
thirty,number,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,thirty,"〈C〉(数の)30;30の記号(30,XXX など)  / 〈C〉30分,30歳  / 《複数扱い》30個;30人《the thirties》(世紀の)30年代  / 30の,30人の,30個の  / 《補語にのみ用いて》30歳(で)",,"〈C〉(数の)30;30の記号(30,XXX など)  / 〈C〉30分,30歳  / 《複数扱い》30個;30人《the thirties》(世紀の)30年代  / 30の,30人の,30個の  / 《補語にのみ用いて》30歳(で)",/ˈθɜːrtiː/,43165,I have thirty books on my shelf.,私の本棚には30冊の本があります。,3005724
this,determiner,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,this,"この / 今の, 現在の, 最近の / 《that と対照的に》この,こっちの",,"この / 今の, 現在の, 最近の / 《that と対照的に》この,こっちの",/ðɪs/,3208130,I like this book.,私はこの本が好きです。,3008670
this,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,this,"《近くの人・物・事を指して》これ,この人,こちら  / 《時間・場所を指して》今,現在,今日;ここ  / 《次に述べること・今述べたことを指して》このこと,これ,こういうこと  / 《that と対照的に》  / (that の前者に対して)後者",,"《近くの人・物・事を指して》これ,この人,こちら  / 《時間・場所を指して》今,現在,今日;ここ  / 《次に述べること・今述べたことを指して》このこと,これ,こういうこと  / 《that と対照的に》  / (that の前者に対して)後者",/ðɪs/,43167,I will do this [[by myself|by oneself]].,私はこれを自分でやるつもりだ。,1623398
those,determiner,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,those,"あれらの... ,あの... , それらの... ,その... / 《those…who(which)…の形で》…するような... , …であるような...",,"あれらの... ,あの... , それらの... ,その... / 《those…who(which)…の形で》…するような... , …であるような...",/ðoʊz/,3208131,Those books are mine.,あれらの本は私のものです。,3008672
those,pronoun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,those,"それら, あれら, あの人たち  / 《複数名詞の反復を避けて》《…の》それ《of ...》  / 《[[those who…|those who]]の形で》(…である,…する)人たち",,"それら, あれら, あの人たち  / 《複数名詞の反復を避けて》《…の》それ《of ...》  / 《[[those who…|those who]]の形で》(…である,…する)人たち",/ðoʊz/,43186,Those are my books.,それらは私の本です。,3005729
three,number,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,three,"3;3の記号(3,?など)  / 〈U〉3時,3分;3歳  / 《複数扱い》3人;3個  / 〈C〉三つ(3人,3個)一組のもの  / (カードゲーム・さいころなどの)3の札,3の目  / 3の,3人の,3個の  / 《補語にのみ用いて》3歳の(で)",,"3;3の記号(3,?など)  / 〈U〉3時,3分;3歳  / 《複数扱い》3人;3個  / 〈C〉三つ(3人,3個)一組のもの  / (カードゲーム・さいころなどの)3の札,3の目  / 3の,3人の,3個の  / 《補語にのみ用いて》3歳の(で)",/θriː/,43214,I have three cats.,私は猫を3匹飼っています。,3005752
through,preposition,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,through,"《運動や状態の変化を表す動詞とともに》(一方の端から他方へ) …を貫いて,通って / 《場所》…の中を, ...じゅうに /  《期間》…じゅうずっと / 《手段・原因》 ...によって / 《完了・終了》…を終わって / 《貫通・通過》…を貫いて,通って",,"《運動や状態の変化を表す動詞とともに》(一方の端から他方へ) …を貫いて,通って / 《場所》…の中を, ...じゅうに /  《期間》…じゅうずっと / 《手段・原因》 ...によって / 《完了・終了》…を終わって / 《貫通・通過》…を貫いて,通って",/θruː/,43255,He walked through the forest.,彼は森を貫いて歩いた。,3005774
throw,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,throw,"『投げること』,投球;発射 / 投げて届く距離,射程 / ショール,スカーフ,えりまき",,"『投げること』,投球;発射 / 投げて届く距離,射程 / ショール,スカーフ,えりまき",/θroʊ/,3208239,He gave a throw of the dice.,彼はサイコロを投げた。,1624040
Thursday,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,Thursday,"木曜日《略》Thu,Thur.,Thurs.)",,"木曜日《略》Thu,Thur.,Thurs.)",/ˈθɜːrz.deɪ/,43300,I'm looking forward to Thursday.,木曜日が楽しみです。,1623875
ticket,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Free time, entertainment",,ticket,"切符,乗車券;入道券;(宝くじなどの)券,礼  / 正礼,値札,(品質・サイズなどの)表示札  / 《米》(政党の)公認候補者名簿  / 《話》交通違反者の呼び出し状  / 《the~》《 話》必要なもの  / 《the ~》《古・話》正しいこと,適なこと",,"切符,乗車券;入道券;(宝くじなどの)券,礼  / 正礼,値札,(品質・サイズなどの)表示札  / 《米》(政党の)公認候補者名簿  / 《話》交通違反者の呼び出し状  / 《the~》《 話》必要なもの  / 《the ~》《古・話》正しいこと,適なこと",/'tɪkɪt/,43328,I bought a ticket for the train.,私は電車の切符を買った。,1623876
tiger,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tiger,『トラ』 / トラのようにどう猛な(勇敢な)人,,『トラ』 / トラのようにどう猛な(勇敢な)人,/ˈtaɪɡər/,43368,The tiger is a powerful animal.,虎は力強い動物です。,1623877
tight,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tight,きっちり締まった / すきまのない / ピンと張った / (衣服などが) きつい / (時間的・空間的に)余裕のない,,きっちり締まった / すきまのない / ピンと張った / (衣服などが) きつい / (時間的・空間的に)余裕のない,/taɪt/,43372,"The rope was tightened around the package, making it look very tight.",ロープがパッケージの周りをしっかり締められていて、非常にきつく見えた。,1623878
time,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,time,"〈U〉《冠詞をつけずに》(空間に対しての)時間,時 / 〈U〉(時計で示される)時刻 / 〈U〉(ある方式で決められる)標準時 / 〈C〉〈U〉(特定の)時,頃 / 〈U〉《しばしば A ~》(ある長さの)期間 / 《しばしば複数形で》(歴史上の)時代 / 〈C〉…回,度 / 〈C〉…倍",,"〈U〉《冠詞をつけずに》(空間に対しての)時間,時 / 〈U〉(時計で示される)時刻 / 〈U〉(ある方式で決められる)標準時 / 〈C〉〈U〉(特定の)時,頃 / 〈U〉《しばしば A ~》(ある長さの)期間 / 《しばしば複数形で》(歴史上の)時代 / 〈C〉…回,度 / 〈C〉…倍",/taɪm/,43406,I don't have enough time to finish my homework.,宿題を終わらせるのに十分な時間がありません。,3005683
tired,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tired,"『疲れた』 / 《補語にのみ用いて》『飽きた』,うんざりした;(…に)飽きた《+of+名(doing)》 / (文句などが)陳腐な",,"『疲れた』 / 《補語にのみ用いて》『飽きた』,うんざりした;(…に)飽きた《+of+名(doing)》 / (文句などが)陳腐な",/taɪərd/,43499,I feel so tired after working for a whole day.,一日中働いた後、私はとても疲れている。,1623880
to,infinitive-to,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,to,"【to不定詞】《名詞的用法》『…すること』 / 《形容詞的用法》『…するための,すべき』 / 《副詞的用法》『…するために』,して,するとは,すれば / 《独立用法》 / 《文全体を修飾する慣用語句》…すれば,してみると,…だが",,"【to不定詞】《名詞的用法》『…すること』 / 《形容詞的用法》『…するための,すべき』 / 《副詞的用法》『…するために』,して,するとは,すれば / 《独立用法》 / 《文全体を修飾する慣用語句》…すれば,してみると,…だが",/tuː/,43545,To read books is a great way to learn new things.,本を読むことは新しいことを学ぶ素晴らしい方法です。,1623401
to,preposition,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,to,《方向》...へ / 《適用範囲》...に対して / 《程度・範囲》...まで / 《比較・対比・割合》…と比べて / 《一致・適合》…に合わせて / 《目的・意図》…のために,,《方向》...へ / 《適用範囲》...に対して / 《程度・範囲》...まで / 《比較・対比・割合》…と比べて / 《一致・適合》…に合わせて / 《目的・意図》…のために,/tuː/,43544,I am going to the park.,私は公園に行きます。,3005761
today,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,today,"きょう[は],本日[は]  / 現代では,今日では",,"きょう[は],本日[は]  / 現代では,今日では",/təˈdeɪ/,43565,I am meeting a friend for lunch today.,今日、昼食に友達と会います。,1623288
today,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,today,"きょう,本日  / 現代,今日",,"きょう,本日  / 現代,今日",/təˈdeɪ/,3208072,I have a lot of work to do today.,私は今日やるべき仕事がたくさんあります。,1623289
together,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,together,"いっしょに,共に,連れ立って  / 一団(一体)となるように  / 互いに(…し合う)  / 協力して,一致して,調和して  / ひっくるめて,総合して  / 同時に,一度に",,"いっしょに,共に,連れ立って  / 一団(一体)となるように  / 互いに(…し合う)  / 協力して,一致して,調和して  / ひっくるめて,総合して  / 同時に,一度に",/təˈɡɛðər/,43581,We worked together to finish the project.,プロジェクトを完成するために一緒に働きました。,1623881
toilet,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,toilet,"〈C〉(水洗式の)『便器』 / 〈C〉(水洗式便器のある)洗面所,化粧室,浴室;トイレ,便所（アメリカでは「restroom」や「bathroom」と言い換えた呼び方が普通）〈U〉〈C〉化粧,身じたく / 〈U〉〈C〉《文》服装,衣装",,"〈C〉(水洗式の)『便器』 / 〈C〉(水洗式便器のある)洗面所,化粧室,浴室;トイレ,便所（アメリカでは「restroom」や「bathroom」と言い換えた呼び方が普通）〈U〉〈C〉化粧,身じたく / 〈U〉〈C〉《文》服装,衣装",/tɔɪlɪt/,43590,I need to use the toilet.,トイレが使いたいんだ。,1623882
tomato,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,tomato,トマト;トマトの木,,トマト;トマトの木,/təˈmeɪtoʊ/,43625,I bought a tomato at the store.,お店でトマトを買った。,1623883
tomorrow,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tomorrow,"明日に, 明日は",,"明日に, 明日は",/təˈmɒr.oʊ/,43635,I will meet you tomorrow.,明日、あなたに会います。,3005805
tomorrow,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tomorrow,〈U〉明日 / 将来,,〈U〉明日 / 将来,/təˈmɒr.oʊ/,3208066,I will meet her tomorrow.,私は彼女に明日会います。,1623272
tonight,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tonight,"今晩,今夜  / 今夜[は]",,"今晩,今夜  / 今夜[は]",/təˈnaɪt/,9714704,Will it snow tonight?,今夜は雪になるだろうか。,85184
too,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,too,"…もまた,その上  / あまりにも,過度に,必要以上に  / 非常に,大変,はなはだ(very, extremely)  / 《話》《相手の否定の言葉に,肯定で応じて》ところがどうして",,"…もまた,その上  / あまりにも,過度に,必要以上に  / 非常に,大変,はなはだ(very, extremely)  / 《話》《相手の否定の言葉に,肯定で応じて》ところがどうして",/tuː/,43666,He worked too hard.,彼はあまりにもハードに働いた。,1623885
tool,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: ",,tool,"(金づち・スパナー・のこぎりなど大工・指物仕事をするための)道具,工具  / (機械の部品を切削・加工する)動力機械(器具)  / (2の)切削(加工)部分  / 道具に使われる人,手先  / 《比喩的に》(一般に)道具,手段  /",,"(金づち・スパナー・のこぎりなど大工・指物仕事をするための)道具,工具  / (機械の部品を切削・加工する)動力機械(器具)  / (2の)切削(加工)部分  / 道具に使われる人,手先  / 《比喩的に》(一般に)道具,手段  /",/tuːl/,43668,I bought a new tool for my work.,私は仕事用に新しい道具を買った。,1623886
tooth,noun,"CoreInventory_1: Travel and services vocab

CoreInventory 2: 

Threshold: Health and body care",,tooth,"歯  / 歯状の物,(くし・のこぎり・歯車・フォークなど)歯の働きをする物  /",,"歯  / 歯状の物,(くし・のこぎり・歯車・フォークなど)歯の働きをする物  /",/tuθ/,43671,The dentist checked my tooth.,歯医者が私の歯を調べた。,1623887
top,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,top,"〈C〉《the ~》いちばん上の部分 / 《the ~》《...の》最上面 《of ...》 / 《the ~》《…の》最高位, 首位《of ...》 /  《the ~》《…の》最高の程度,頂点《of ...》",,"〈C〉《the ~》いちばん上の部分 / 《the ~》《...の》最上面 《of ...》 / 《the ~》《…の》最高位, 首位《of ...》 /  《the ~》《…の》最高の程度,頂点《of ...》",/tɒp/,43685,They stood on the top of the hill.,彼らは丘の頂上に立った。,23103
topic,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,topic,(…の)話題;論題《+of+名》,,(…の)話題;論題《+of+名》,/'tɒpɪk/,43707,We discussed a variety of topics yesterday.,昨日は様々なトピックを話し合いました。,1623889
touch,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,touch,"〈U〉触覚, 触感 / 〈C〉触ること / 〈U〉《...の》気味, 気配《of ...》",,"〈U〉触覚, 触感 / 〈C〉触ること / 〈U〉《...の》気味, 気配《of ...》",/tʌtʃ/,9703258,His touch was gentle and warm.,彼の触り方は優しく温かかった。,1623890
towel,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: Shopping",,towel,"タオル,手ぬぐい,手ふき  /",,"タオル,手ぬぐい,手ふき  /",/ˈtaʊəl/,43832,Can you pass me the towel please?,お願いします、タオルを渡してください。,1623891
tower,noun,"CoreInventory_1: Things in the town, shops and shopping

CoreInventory 2: 

Threshold: House and home, environment",,tower,"塔,タワー",,"塔,タワー",/ˈtaʊər/,43835,The Eiffel Tower is one of the most recognizable structures in the world.,エッフェル塔は世界で最も有名な建造物の1つです。,1623892
town,noun,"CoreInventory_1: Nationalities and countries

CoreInventory 2: 

Threshold: House and home, environment",,town,"〈C〉町  / 《the~;一つの町を指して言うとき a~》(田舎と区別して)都会;都会生活  / 《冠詞をつけずに》都心,(商店の立ち並ぶ)下町  / 《冠詞をつけずに》(ある地域の)主要な町(市);(一国の)首都  / 《the~》《集合的に;単数扱い》町の人たち,町民",,"〈C〉町  / 《the~;一つの町を指して言うとき a~》(田舎と区別して)都会;都会生活  / 《冠詞をつけずに》都心,(商店の立ち並ぶ)下町  / 《冠詞をつけずに》(ある地域の)主要な町(市);(一国の)首都  / 《the~》《集合的に;単数扱い》町の人たち,町民",/taʊn/,43842,I went to the town yesterday.,昨日町に行きました。,1623985
toy,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: Free time, entertainment",,toy,"おもちゃ,玩具  / 小さくてちゃちな物  / 《名詞の前にのみ用いて》  / おもちゃの,愛玩用の  /",,"おもちゃ,玩具  / 小さくてちゃちな物  / 《名詞の前にのみ用いて》  / おもちゃの,愛玩用の  /",/tɔɪ/,43866,My daughter loves to play with her new toy.,娘は新しいおもちゃで遊ぶのが大好きです。,1623893
train,noun,"CoreInventory_1: Ways of travelling

CoreInventory 2: 

Threshold: Travel",,train,"〈C〉列車, 電車",,"〈C〉列車, 電車",/tɹeɪn/,43944,I take a train to school every day.,毎日学校へは電車で行きます。,1623894
travel,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,travel,"(特に遠くへ)旅行する  / 〈セールスマンなどが〉(…の)注文取りに出る,外交をして回る《+for+名》  / 〈視線・気持ちなどが〉移る,移動する  / 《副詞[句]を伴って》〈音・光などが〉伝わる,進む  / (…と)つきあう《+with(in)+名》  / 《俗》すばやく走る,進む  / 〈ある場所〉‘を'旅行する  / 〈ある距離〉‘を'行く,進む",,"(特に遠くへ)旅行する  / 〈セールスマンなどが〉(…の)注文取りに出る,外交をして回る《+for+名》  / 〈視線・気持ちなどが〉移る,移動する  / 《副詞[句]を伴って》〈音・光などが〉伝わる,進む  / (…と)つきあう《+with(in)+名》  / 《俗》すばやく走る,進む  / 〈ある場所〉‘を'旅行する  / 〈ある距離〉‘を'行く,進む",/'tɹævəl/,44093,I travel around the world every year.,毎年世界中を旅行しています。,1623895
tree,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,tree,"木,樹木;(潅木)(bush, shrub),低木に対し)喬木,高木  / (低木や草質植物でも形が高木に似ている)木;  / 木製具  / 枝分かれした図;系統図;(特に)家系図(family tree)",,"木,樹木;(潅木)(bush, shrub),低木に対し)喬木,高木  / (低木や草質植物でも形が高木に似ている)木;  / 木製具  / 枝分かれした図;系統図;(特に)家系図(family tree)",/tɹiː/,44141,The tree was very tall.,その木はとても高かった。,1623896
trip,noun,"CoreInventory_1: Hobbies and pastimes

CoreInventory 2: 

Threshold: Travel",,trip,"旅行,出張；外出；つまづき；",,"旅行,出張；外出；つまづき；",/trɪp/,44268,I'm planning a trip to the beach.,私はビーチへの旅行を計画しています。,1623897
trousers,noun,"CoreInventory_1: Clothes

CoreInventory 2: 

Threshold: Shopping",,trousers,『ズボン』,,『ズボン』,/ˈtraʊzərz/,44361,I bought a new pair of trousers.,新しいズボンを買いました。,1623898
truck,noun,"CoreInventory_1: Things in the town, shops and shopping

CoreInventory 2: 

Threshold: Travel",,truck,"〈C〉運搬車,トロッコ；トラック,貨物自動車",,"〈C〉運搬車,トロッコ；トラック,貨物自動車",/trʌk/,44372,The truck was loaded with supplies.,トラックには補給品が積まれていた。,1623899
